SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate,SalesOrderNumber,PurchaseOrderNumber,BusinessEntityID,Name,SalesPersonID,Demographics,rowguid,SalesOrderID,RevisionNumber,SalesOrderNumber,PurchaseOrderNumber
44093,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44093,PO15138128112,10-4020-000093,29708,277,4,569,569,5,3047,15752Vi16032,NULL,10680.7251,1021.8926,319.3414,12021.9591,NULL,39AE17A5-21F7-467D-8998-B0BC31A85F22,8/8/2011 0:00,SO44093,PO15138128112,1156,Leisure Activities,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>1984<",5500DC18-DA7B-4107-A9C0-0DD8CC47FAAD,44093,8,SO44093,PO15138128112
44094,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44094,PO14877175150,10-4020-000172,29711,282,6,472,472,5,17062,15779Vi88581,810,4079.988,391.6788,122.3996,4594.0664,NULL,EDD427F5-D38C-4B54-8425-8D2F11E8CD57,8/8/2011 0:00,SO44094,PO14877175150,1158,Paints and Solvents Company,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BS</BusinessType><YearOpened>1978</YearOpen",AD164FAE-F4F6-4C0F-852E-889EE6280B41,44094,8,SO44094,PO14877175150
44095,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44095,PO14964184959,10-4020-000581,29748,281,4,1085,1085,5,11555,55792Vi59695,NULL,42341.075,4074.613,1273.3166,47689.0046,NULL,F819B5AF-F5DC-4277-A688-F2683044CA73,8/8/2011 0:00,SO44095,PO14964184959,1160,West Wind Distributors,288,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BS</BusinessType><YearOpened>2001</Y",4FE6E559-7339-4043-92D9-635F2F3C00B0,44095,8,SO44095,PO14964184959
44096,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44096,PO13920114195,10-4020-000180,29655,275,3,774,774,5,14064,65876Vi72956,NULL,8129.976,780.4777,243.8993,9154.353,NULL,3981FAF3-6CDB-4828-B52C-9A4F7772DFC3,8/8/2011 0:00,SO44096,PO13920114195,1162,Bikes for Kids and Adults,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BS</BusinessType><YearOpened",DC41A5CF-FE94-47A2-8402-C3072A55F1E8,44096,8,SO44096,PO13920114195
44097,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44097,PO14268131774,10-4020-000418,29651,277,3,606,606,5,19154,45879Vi99543,NULL,6035.8246,579.2061,181.0019,6796.0326,NULL,9637CC06-35BE-483D-85D8-B3231251D302,8/8/2011 0:00,SO44097,PO14268131774,1164,Consolidated Sales,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1500000</AnnualSales><AnnualRevenue>150000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BS</BusinessType><YearOpened>199",740D720C-E93A-47BD-922B-B6DB87BA5452,44097,8,SO44097,PO14268131774
44098,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44098,PO13746121367,10-4020-000567,29504,279,5,973,973,5,18100,25956Vi93868,NULL,16369.1545,1571.28,491.025,18431.4595,NULL,275FE618-5A8D-4FC4-B266-A8BB11C19E59,8/8/2011 0:00,SO44098,PO13746121367,1166,Home Town Bike Store,278,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1988</YearOp",AF4AC9E0-FABE-4624-89FF-EA136723359A,44098,8,SO44098,PO13746121367
44099,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44099,PO13717176693,10-4020-000473,29897,281,4,1066,28,5,11215,15961Vi57849,NULL,12499.4471,1199.6777,374.8993,14074.0241,NULL,0AC7A4C9-52F1-4616-AA86-24235607FA58,8/8/2011 0:00,SO44099,PO13717176693,1168,Optimal Bikes,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1982</Yea",EE22CF36-5DC3-483E-885A-37ED28508A30,44099,8,SO44099,PO13717176693
44100,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44100,PO13543119495,10-4020-000293,29690,281,1,1036,1036,5,7392,106031Vi38330,NULL,81164.2329,7884.6612,2463.9566,91512.8507,NULL,18928518-3D6D-4345-9729-57F4E48221D9,8/8/2011 0:00,SO44100,PO13543119495,1170,Sample Bike Store,276,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1",B39BF496-3DD4-47AF-9F26-5A7B44349127,44100,8,SO44100,PO13543119495
44101,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44101,PO11977181307,10-4020-000675,29721,279,5,984,984,5,19078,86199Vi99116,NULL,9794.6422,941.2667,294.1458,11030.0547,NULL,0E4D5317-0F49-4179-B53B-7239DDEE3553,8/8/2011 0:00,SO44101,PO11977181307,1172,Extras Sporting Goods,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>1970<",08C40323-B1C0-41DE-978E-497B84513B5A,44101,8,SO44101,PO11977181307
44102,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44102,PO11426145969,10-4020-000386,29681,279,5,950,950,5,17658,96269Vi91631,NULL,3513.9448,336.5312,105.166,3955.642,NULL,BDD9894D-FE43-4AD7-BFB5-04C4362B9F4C,8/8/2011 0:00,SO44102,PO11426145969,1174,Sure & Reliable Sporting Goods,283,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1997</Yea",8A8E549D-0BA5-43D0-ADF8-60F9B5FDEC9D,44102,8,SO44102,PO11426145969
44103,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44103,PO11107175113,10-4020-000156,29577,278,6,471,471,5,319,16306Vi1621,810,3814.3435,365.811,114.3159,4294.4704,NULL,186DDD42-BCA6-4A17-B57A-57FD6D5F11CB,8/8/2011 0:00,SO44103,PO11107175113,1176,Eleventh Bike Store,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1",63164F1D-D845-487D-AECB-74E67A036563,44103,8,SO44103,PO11107175113
44104,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44104,PO10585171940,10-4020-000498,29755,278,6,528,528,5,6955,26435Vi36178,810,4079.988,391.6788,122.3996,4594.0664,NULL,D4E91486-402F-4E78-8351-755D9525CC56,8/8/2011 0:00,SO44104,PO10585171940,1178,Enterprise Center,288,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>2000<",23DF9965-0D48-4935-8AF6-A3F21D37EDFA,44104,8,SO44104,PO10585171940
44105,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44105,PO10382117173,10-4020-000453,29769,277,3,609,609,5,17132,76451Vi88949,NULL,6101.382,585.6263,183.0082,6870.0165,NULL,FE9BE31E-7214-4041-BDFE-E95726418B57,8/8/2011 0:00,SO44105,PO10382117173,1180,Purple Bicycle Company,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>1000000</AnnualSales><AnnualRevenue>100000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>2000</YearOp",0D9B5235-D3C0-4BF0-A319-F122C2CC1A36,44105,8,SO44105,PO10382117173
44106,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44106,PO319178820,10-4020-000116,30068,279,5,920,920,5,7079,66465Vi36728,NULL,419.4589,40.2681,12.5838,472.3108,NULL,B3612120-3A9A-4E81-96A3-B48A69AE92C8,8/8/2011 0:00,SO44106,PO319178820,1182,New and Used Bicycles,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1994</",271474F4-52F9-4C6D-AD70-5A894111E739,44106,8,SO44106,PO319178820
44107,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44107,PO261177749,10-4020-000647,30106,277,4,630,630,5,7160,96487Vi37174,NULL,16185.4292,1555.4136,486.0668,18226.9096,NULL,1C08EBD5-C69F-4863-BA74-874A738E9543,8/8/2011 0:00,SO44107,PO261177749,1184,Separate Parts Corporation,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1988</YearO",4CF82063-B7CB-4772-9F0C-D3ACB230F459,44107,8,SO44107,PO261177749
44108,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44108,PO667110590,10-4020-000365,29686,281,4,1048,1048,5,7092,46582Vi36784,NULL,2169.0469,208.2285,65.0714,2442.3468,NULL,5D3BA847-F658-4B07-9488-9315B4F3CD0A,8/8/2011 0:00,SO44108,PO667110590,1186,Basic Bike Company,283,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1982</YearOp",F2C84903-19ED-4549-8B4E-9604C558EAB6,44108,8,SO44108,PO667110590
44109,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44109,PO783112882,10-4020-000091,29921,280,1,842,842,5,5220,56591Vi27302,NULL,13837.0855,1329.5349,415.4797,15582.1001,NULL,8BAA34B6-BEE5-4177-9E7C-87F7EB02D250,8/8/2011 0:00,SO44109,PO783112882,1188,Fabrikam Inc. West,275,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1976</Yea",9DA146B6-2E9B-4039-83E1-427879F8471E,44109,8,SO44109,PO783112882
44110,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44110,PO1624152036,10-4020-000579,29486,277,3,621,621,5,15369,46636Vi79380,NULL,16667.3077,1600.6864,500.2145,18768.2086,NULL,C1DE8C87-2B92-46FD-945E-F5549649D20D,8/8/2011 0:00,SO44110,PO1624152036,1190,Mechanical Brake Manufacturers,288,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1",0E715AB8-2EB4-41E4-8B9D-63523C2E4B2D,44110,8,SO44110,PO1624152036
44111,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44111,PO1740120267,10-4020-000460,29740,282,6,520,520,5,18813,126720Vi97739,810,11641.3209,1117.861,349.3315,13108.5134,NULL,27E56CE4-BBCE-47C8-8FB2-EAB2D36D88DB,8/8/2011 0:00,SO44111,PO1740120267,1192,Non-Slip Pedal Company,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>1975<",C374851D-B5F0-46C6-BF7B-E3EAD1124BD5,44111,8,SO44111,PO1740120267
44112,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44112,PO1885183650,10-4020-000588,29649,278,6,544,544,5,778,126735Vi3956,810,32444.904,3114.7108,973.3471,36532.9619,NULL,187CF120-E9A2-4819-99EF-5F5BB2DAE09B,8/8/2011 0:00,SO44112,PO1885183650,1194,Variety Bike Outlet,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1970</YearOpen",2211F0A3-5A94-486C-AC43-8B2A76F40DB5,44112,8,SO44112,PO1885183650
44113,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44113,PO2697181021,10-4020-000187,29938,276,4,1020,1020,5,12933,96824Vi66885,NULL,40510.3042,3894.0507,1216.8909,45621.2458,NULL,F2FCD5F7-F713-428D-9283-55EBEDE6D388,8/8/2011 0:00,SO44113,PO2697181021,1196,Weekend Bike Tours,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1978</",6252826A-91A5-41E4-9348-FF0AFC2B669E,44113,8,SO44113,PO2697181021
44114,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44114,PO3190199320,10-4020-000575,29746,275,2,817,817,5,7146,106925Vi37077,NULL,33478.9114,3221.1056,1006.5955,37706.6125,NULL,F6F11872-AE4C-44DE-851B-25FA3E1D407F,8/8/2011 0:00,SO44114,PO3190199320,1198,Fabrikam Inc. East,288,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1993</YearOpen",43D11293-C15A-4E15-ACAE-7A1EEAB66096,44114,8,SO44114,PO3190199320
44115,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44115,PO3248122509,10-4020-000366,29525,276,4,1049,1049,5,14486,48008Vi75127,NULL,66848.3878,6434.5384,2010.7932,75293.7194,NULL,C00CCE35-6D42-4568-BD58-3D96A6251325,8/8/2011 0:00,SO44115,PO3248122509,1200,General Supplies,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1988</",2E8CC24D-2556-40B0-98C5-91CCE9D75E1E,44115,8,SO44115,PO3248122509
44116,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44116,PO4089171650,10-4020-000368,29685,279,5,948,948,5,17669,88051Vi91685,NULL,20351.34,1953.6222,610.507,22915.4692,NULL,C4F63B68-ACB7-4301-BFB5-31FC48DB3F37,8/8/2011 0:00,SO44116,PO4089171650,1202,Noiseless Gear Company,279,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1996</YearO",6036ACC8-A7E3-4D9F-8383-31D759B8D4BC,44116,8,SO44116,PO4089171650
44117,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44117,PO4408172413,10-4020-000143,29581,275,2,769,769,5,4524,28055Vi23704,NULL,12907.7717,1241.5408,387.9815,14537.294,NULL,614A3E63-A1EA-45FD-83B2-4498814762DF,8/8/2011 0:00,SO44117,PO4408172413,1204,Racing Toys,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1991</YearOp",243A84E3-1C70-4A25-A8DD-BB6C0B0C8072,44117,8,SO44117,PO4408172413
44118,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44118,PO4147180314,10-4020-000222,29883,276,3,1025,11381,5,18707,78063Vi97267,NULL,3427.4236,329.0327,102.8227,3859.279,NULL,0AE1FFEA-1297-43BE-9669-B5293E08EF8A,8/8/2011 0:00,SO44118,PO4147180314,1206,Capable Sales and Service,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1",88D825C6-A877-46CB-B874-3F933DED0920,44118,8,SO44118,PO4147180314
44119,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44119,PO4640166555,10-4020-000648,29834,281,4,1097,1097,5,18418,118109Vi95680,NULL,49096.1075,4709.9034,1471.8448,55277.8557,NULL,41E0853B-3ED4-4EE6-80BC-8E54045D77BF,8/8/2011 0:00,SO44119,PO4640166555,1208,Little Sports Center,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>1976<",DE9E508E-4E51-4A6F-8C53-20BE18C1DEA1,44119,8,SO44119,PO4640166555
44120,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44120,PO5597155510,10-4020-000075,29702,277,4,567,567,5,18496,48187Vi96071,NULL,26967.1293,2597.0004,811.5626,30375.6923,NULL,DE887505-3237-4891-A88E-7E031465D8DA,8/8/2011 0:00,SO44120,PO5597155510,1210,Pretty Bikes and Toys,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1984</YearOpen",F0E72F25-41EF-4C1D-AD51-5AF894F852B0,44120,8,SO44120,PO5597155510
44121,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44121,PO5220129819,10-4020-000169,29710,276,1,1017,1017,5,12214,128195Vi63164,NULL,64713.9547,6232.6603,1947.7063,72894.3213,NULL,088981D6-5DB1-4046-AD83-1A78E79E15AA,8/8/2011 0:00,SO44121,PO5220129819,1212,Road Way Sales and Rental,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1979</",89AD5863-0A77-448A-B52F-11DC514CE6F1,44121,8,SO44121,PO5220129819
44122,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44122,PO5307162091,10-4020-000369,29518,279,5,949,949,5,4215,98242Vi22195,NULL,4064.988,390.2388,121.9496,4577.1764,NULL,05C57735-E9E0-4431-BC48-542D8DA875CA,8/8/2011 0:00,SO44122,PO5307162091,1214,Sturdy Toys,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>Reserve Security</BankName><BusinessType>BM</BusinessType><YearOpened>1987</YearO",54897E0C-A386-46E8-8065-A9CC052075BD,44122,8,SO44122,PO5307162091
44123,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44123,PO6322187277,10-4020-000503,29498,275,2,809,809,5,13601,28361Vi70508,NULL,874.794,83.9802,26.2438,985.018,NULL,E601E3B3-5157-48D4-9995-14D48F5E7F84,8/8/2011 0:00,SO44123,PO6322187277,1216,Beneficial Exercises and Activities,277,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>United Security</BankName><BusinessType>BM</BusinessType><YearOpened>1982</YearOp",8C9FEF87-A44E-4EE0-9051-39B7BDC8D552,44123,8,SO44123,PO6322187277
44124,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44124,PO6786110112,10-4020-000003,29637,277,4,559,559,5,5164,38409Vi26986,NULL,15439.0357,1484.4652,463.8954,17387.3963,NULL,0F0EB783-FA76-466D-9A0A-2F88C1C7EDE8,8/8/2011 0:00,SO44124,PO6786110112,1218,Fad Outlet,280,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>300000</AnnualSales><AnnualRevenue>30000</AnnualRevenue><BankName>International Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1990</Yea",FCAFE412-052F-4F3E-B8A5-28F71C755019,44124,8,SO44124,PO6786110112
44125,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44125,PO6873116192,10-4020-000238,29872,277,3,586,586,5,8882,128417Vi45799,NULL,2604.0653,249.845,78.0766,2931.9869,NULL,873EC30A-6402-491D-B7AA-45F07BC0A44E,8/8/2011 0:00,SO44125,PO6873116192,1220,Commerce Bicycle Specialists,289,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary Bank &amp; Reserve</BankName><BusinessType>BM</BusinessType><YearOpened>1",A9D77EA7-BAEC-46F1-B2DC-5A7EBFAD788B,44125,8,SO44125,PO6873116192
44126,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44126,PO7192167220,10-4020-000020,29810,283,1,835,835,5,7845,58441Vi40596,NULL,14263.458,1369.026,427.8206,16060.3046,NULL,FBBF0577-18F8-47FE-8467-D4530227CC87,8/8/2011 0:00,SO44126,PO7192167220,1222,Township Inn,290,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>International Security</BankName><BusinessType>BM</BusinessType><YearOpened>1993<",01CD6B0B-1C26-4490-BC7B-FA20C8ADAB95,44126,8,SO44126,PO7192167220
44127,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44127,PO7569162058,10-4020-000608,29562,281,4,1091,1091,5,7293,98464Vi37844,NULL,91014.7853,8770.4397,2740.7624,102525.9874,NULL,21C6DA5E-7882-4BEA-909C-A749D4764F56,8/8/2011 0:00,SO44127,PO7569162058,1224,Acceptable Sales & Service,282,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Guardian Bank</BankName><BusinessType>BM</BusinessType><YearOpened>1988</YearOpen",1B4D0A1B-5B60-46AF-97B3-03CB5449DC87,44127,8,SO44127,PO7569162058
44128,8,08/01/2011 0:00,08/13/2011 0:00,08/08/2011 0:00,5,0,SO44128,PO9541192839,10-4020-000279,30088,279,5,939,939,5,17915,38682Vi92926,NULL,18542.1726,1777.1149,555.3484,20874.6359,NULL,3D44711C-3DA7-48F1-8404-6A1DA92D5E69,8/8/2011 0:00,SO44128,PO9541192839,1226,Brown Bicycle Company,281,"<StoreSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/StoreSurvey""><AnnualSales>800000</AnnualSales><AnnualRevenue>80000</AnnualRevenue><BankName>Primary International</BankName><BusinessType>BM</BusinessType><YearOpened>1996</",A61B8D5F-DDDA-4CDE-9607-A6D4D446A5F3,44128,8,SO44128,PO9541192839
